date,delay,distance,origin,destination
1311959,54,262,ATL,MOB
1311932,67,447,ATL,RSW
1311016,31,1165,ATL,HDN
1311505,0,556,ATL,GRR
1311845,94,662,ATL,LGA
1311710,16,1888,ATL,PDX
1311905,13,788,ATL,MSP
1312040,31,309,ATL,RDU
1311500,105,516,ATL,DTW
1312140,-2,822,ATL,BOS
1310830,0,186,ATL,SAV
1311940,10,662,ATL,LGA
1311215,50,527,ATL,ORD
1311905,113,125,ATL,AGS
1311228,59,1389,ATL,STT
1311120,0,648,ATL,EWR
1312030,34,264,ATL,LEX
1311259,0,131,ATL,HSV
1311755,110,822,ATL,BOS
1312152,74,225,ATL,CHS
1312155,33,447,ATL,RSW
1311646,60,473,ATL,PBI
1311425,5,1379,ATL,PHX
1311355,0,351,ATL,MCO
1312140,131,747,ATL,BDL
1310956,15,186,ATL,BNA
1310944,0,447,ATL,RSW
1312200,21,234,ATL,JAX
1312150,0,457,ATL,PIT
1311355,41,309,ATL,RDU
1312040,42,473,ATL,PBI
1312035,3,714,ATL,OMA
1311206,-3,318,ATL,DAB
1311659,-1,225,ATL,CHS
1311048,0,197,ATL,CLT
1311925,99,822,ATL,BOS
1310810,-1,1382,ATL,SLC
1311750,25,788,ATL,MSP
1312025,39,651,ATL,ROC
1310725,-1,449,ATL,ORF
1311856,24,1379,ATL,PHX
1311100,5,1859,ATL,SFO
1311218,190,369,ATL,MSY
1311400,9,1382,ATL,SLC
1311959,3,418,ATL,RIC
1311217,24,464,ATL,IAD
1312155,-2,324,ATL,CVG
1310940,0,375,ATL,IND
1312213,66,279,ATL,SDF
1310820,0,473,ATL,PBI
1311348,2,447,ATL,RSW
1310720,0,475,ATL,DCA
1312255,0,369,ATL,MSY
1311328,25,605,ATL,HOU
1310725,192,324,ATL,CVG
1311258,144,619,ATL,BUF
1311425,52,376,ATL,DAY
1311635,2,516,ATL,DTW
1311456,16,619,ATL,BUF
1311005,103,309,ATL,RDU
1311437,19,418,ATL,RIC
1310941,47,1518,ATL,LAS
1311100,14,234,ATL,JAX
1311505,0,464,ATL,IAD
1311715,13,418,ATL,RIC
1311529,27,421,ATL,STL
1310955,0,822,ATL,BOS
1312204,19,266,ATL,GSO
1311915,0,279,ATL,SDF
1311930,73,236,ATL,PNS
1311130,70,117,ATL,BHM
1312159,-1,473,ATL,PBI
1311050,-5,788,ATL,MSP
1311000,0,449,ATL,ORF
1311731,2,236,ATL,PNS
1312030,16,605,ATL,HOU
1311207,-2,602,ATL,MCI
1311702,31,1667,ATL,SNA
1310937,0,234,ATL,JAX
1312035,11,661,ATL,OKC
1311825,37,375,ATL,IND
1311855,4,516,ATL,DTW
1311340,96,236,ATL,PNS
1310812,-3,602,ATL,MCI
1312055,2,234,ATL,JAX
1311020,0,388,ATL,CMH
1311611,-1,369,ATL,MSY
1311452,36,288,ATL,MEM
1311905,118,473,ATL,PBI
1312145,64,662,ATL,LGA
1311920,26,1667,ATL,SNA
1312140,10,516,ATL,DTW
1311500,6,369,ATL,MSY
1310855,112,309,ATL,RDU
1310905,0,457,ATL,PIT
1311912,5,457,ATL,PIT
1311440,104,386,ATL,SRQ
1311759,84,117,ATL,BHM
1311753,3,369,ATL,MSY
1310848,0,648,ATL,EWR
1311547,32,418,ATL,RIC
1311859,54,706,ATL,AUS
1310855,-2,351,ATL,MCO
1311518,23,1042,ATL,DEN
1311955,5,186,ATL,SAV
1310920,0,475,ATL,DCA
1310826,63,447,ATL,RSW
1311855,39,1382,ATL,SLC
1310728,38,418,ATL,RIC
1311000,55,648,ATL,EWR
1311050,0,473,ATL,PBI
1311918,71,92,ATL,CHA
1311051,7,225,ATL,CHS
1311200,25,788,ATL,MSP
1311340,111,288,ATL,MEM
1311345,3,662,ATL,LGA
1311404,101,760,ATL,SAT
1311055,86,236,ATL,PNS
1311355,8,1859,ATL,SFO
1312055,9,197,ATL,TRI
1311510,0,648,ATL,EWR
1312202,-1,393,ATL,LIT
1311534,67,447,ATL,RSW
1311520,-2,475,ATL,DCA
1311545,8,662,ATL,LGA
1311628,6,234,ATL,JAX
1311625,7,706,ATL,AUS
1310725,5,457,ATL,PIT
1311710,41,351,ATL,MCO
1311755,50,1344,ATL,SJU
1311210,0,1344,ATL,SJU
1311730,14,636,ATL,DFW
1311900,-2,328,ATL,ILM
1311741,43,309,ATL,RDU
1311514,0,822,ATL,BOS
1311129,-2,1518,ATL,LAS
1311346,25,561,ATL,EYW
1311225,0,186,ATL,BNA
1311957,55,393,ATL,LIT
1310726,-1,388,ATL,CMH
1311455,4,660,ATL,JFK
1311130,0,421,ATL,STL
1311357,82,501,ATL,BWI
1312205,31,421,ATL,STL
1312250,62,505,ATL,FLL
1311035,-2,605,ATL,HOU
1310850,0,482,ATL,CLE
1312145,0,475,ATL,DCA
1312140,177,197,ATL,CLT
1311051,2,447,ATL,RSW
1311458,46,266,ATL,GSO
1311730,-1,1644,ATL,SAN
1312150,28,351,ATL,MCO
1310845,13,353,ATL,TPA
1311045,0,482,ATL,CLE
1311649,22,186,ATL,SAV
1310735,3,579,ATL,PHL
1310645,0,662,ATL,LGA
1311335,143,599,ATL,IAH
1311910,-1,353,ATL,TPA
1310900,0,579,ATL,PHL
1311205,9,1382,ATL,SLC
1310810,-3,605,ATL,HOU
1311910,22,741,ATL,ALB
1310952,-2,561,ATL,EYW
1311017,0,376,ATL,DAY
1310812,0,279,ATL,SDF
1311611,8,501,ATL,BWI
1311604,32,505,ATL,FLL
1311650,67,788,ATL,MSP
1311351,102,375,ATL,IND
1311525,63,131,ATL,HSV
1311610,65,1518,ATL,LAS
1310815,-3,1379,ATL,PHX
1310945,14,1691,ATL,LAX
1311130,32,579,ATL,PHL
1310600,17,662,ATL,LGA
1311235,0,309,ATL,RDU
1310957,0,517,ATL,MIA
1311000,3,421,ATL,STL
1312050,7,459,ATL,CAK
1310725,0,353,ATL,TPA
1311755,59,1518,ATL,LAS
1311543,44,714,ATL,OMA
1310745,1,662,ATL,LGA
1311905,35,602,ATL,MCI
1311710,2,393,ATL,LIT
1312008,9,586,ATL,TUL
1311040,129,457,ATL,PIT
1310730,-1,822,ATL,BOS
1311925,8,225,ATL,CHS
1311032,0,1140,ATL,EGE
1311200,189,375,ATL,IND
1311908,100,1103,ATL,ABQ
1311500,4,505,ATL,FLL
1310845,33,505,ATL,FLL
1311830,6,714,ATL,OMA
1312058,8,760,ATL,SAT
1312025,37,296,ATL,JAN
1311358,60,516,ATL,DTW
1310832,96,760,ATL,SAT
1311457,51,234,ATL,JAX
1311035,34,1691,ATL,LAX
1312150,5,505,ATL,FLL
1310940,23,527,ATL,ORD
1311510,-1,579,ATL,PHL
1311505,40,309,ATL,RDU
1312030,33,275,ATL,MYR
1311945,5,351,ATL,MCO
1310825,0,225,ATL,CHS
1311200,0,599,ATL,IAH
1311031,0,131,ATL,HSV
1311345,4,527,ATL,ORD
1311725,8,501,ATL,BWI
1311348,169,513,ATL,MDW
1311941,33,1839,ATL,SJC
1310845,0,662,ATL,LGA
1311215,8,747,ATL,BDL
1310828,-4,1644,ATL,SAN
1311510,38,388,ATL,CMH
1310944,0,747,ATL,BDL
1312036,9,1518,ATL,LAS
1312255,34,186,ATL,BNA
1310958,0,636,ATL,DFW
1312140,0,636,ATL,DFW
1311515,26,747,ATL,BDL
1311215,0,225,ATL,CHS
1311409,0,482,ATL,CLE
1311010,84,393,ATL,LIT
1312154,-2,388,ATL,CMH
1311920,29,475,ATL,DCA
1311920,19,287,ATL,FAY
1312145,16,660,ATL,JFK
1311110,78,186,ATL,SAV
1311230,2,1691,ATL,LAX
1312055,23,384,ATL,MLB
1310940,15,1667,ATL,SNA
1311257,26,579,ATL,PHL
1311455,96,651,ATL,ROC
1312040,18,560,ATL,FNT
1310930,0,560,ATL,FNT
1311107,-1,1379,ATL,PHX
1311619,28,309,ATL,RDU
1310945,-2,662,ATL,LGA
1311735,25,234,ATL,JAX
1311209,0,760,ATL,SAT
1311510,-1,225,ATL,CHS
1312025,37,353,ATL,TPA
1310810,195,661,ATL,OKC
1311114,-1,309,ATL,RDU
1311615,49,636,ATL,DFW
1312156,16,527,ATL,ORD
1310811,29,1042,ATL,DEN
1311335,20,1042,ATL,DEN
1311200,22,505,ATL,FLL
1311100,0,505,ATL,FLL
1311727,11,421,ATL,STL
1312143,20,1382,ATL,SLC
1312140,9,706,ATL,AUS
1311720,1,475,ATL,DCA
1311615,48,296,ATL,JAN
1311859,0,186,ATL,BNA
1311945,46,517,ATL,MIA
1311902,-3,615,ATL,MSN
1311216,78,473,ATL,PBI
1311345,4,1691,ATL,LAX
1310915,0,384,ATL,MLB
1310941,0,706,ATL,AUS
1311456,6,517,ATL,MIA
1311440,92,393,ATL,LIT
1311341,5,369,ATL,MSY
1310824,0,706,ATL,AUS
1311512,25,760,ATL,SAT
1311738,52,517,ATL,MIA
1311045,64,662,ATL,LGA
1310955,-2,353,ATL,TPA
1311015,0,579,ATL,PHL
1312159,1,375,ATL,IND
1311100,-3,822,ATL,BOS
1311346,9,636,ATL,DFW
1311900,28,636,ATL,DFW
1312045,14,1379,ATL,PHX
1311100,75,1042,ATL,DEN
1312145,14,501,ATL,BWI
1310725,-3,501,ATL,BWI
1311609,-1,602,ATL,MCI
1310946,3,1896,ATL,SEA
1311620,19,475,ATL,DCA
1311237,111,648,ATL,EWR
1311631,3,482,ATL,CLE
1312145,12,517,ATL,MIA
1311344,-4,517,ATL,MIA
1311955,27,646,ATL,DSM
1311725,7,324,ATL,CVG
1311555,5,1644,ATL,SAN
1310819,-1,369,ATL,MSY
1312140,0,418,ATL,RIC
1311455,7,351,ATL,MCO
1311513,81,186,ATL,SAV
1311145,48,662,ATL,LGA
1310942,0,186,ATL,SAV
1311805,0,351,ATL,MCO
1311005,124,117,ATL,BHM
1312025,-1,316,ATL,CRW
1310944,0,324,ATL,CVG
1310725,0,527,ATL,ORD
1311215,6,132,ATL,TYS
1311343,0,464,ATL,IAD
1311905,39,501,ATL,BWI
1310840,0,501,ATL,BWI
1310956,0,505,ATL,FLL
1311100,53,513,ATL,MDW
1310935,0,599,ATL,IAH
1312040,-3,788,ATL,MSP
1311258,43,581,ATL,MKE
1311515,-1,561,ATL,EYW
1311350,38,648,ATL,EWR
1311506,8,501,ATL,BWI
1312140,2,208,ATL,ECP
1310812,28,1859,ATL,SFO
1312025,82,197,ATL,CLT
1311610,131,1691,ATL,LAX
1311620,8,279,ATL,SDF
1311242,149,706,ATL,AUS
1310955,0,351,ATL,MCO
1310845,30,517,ATL,MIA
1311033,0,602,ATL,MCI
1311415,69,747,ATL,BDL
1311914,21,131,ATL,HSV
1311411,50,421,ATL,STL
1311245,0,662,ATL,LGA
1311100,0,353,ATL,TPA
1311857,0,579,ATL,PHL
1312140,19,449,ATL,ORF
1311351,14,822,ATL,BOS
1311855,45,760,ATL,SAT
1311110,66,636,ATL,DFW
1311925,13,527,ATL,ORD
1311529,107,117,ATL,BHM
1311900,109,1029,ATL,COS
1310750,-3,351,ATL,MCO
1310835,0,513,ATL,MDW
1310950,-1,501,ATL,BWI
1310950,0,760,ATL,SAT
1311336,-1,197,ATL,CLT
1311054,-2,1114,ATL,ELP
1311420,59,475,ATL,DCA
1311220,47,449,ATL,ORF
1311645,81,648,ATL,EWR
1311455,-3,1518,ATL,LAS
1310910,0,651,ATL,ROC
1312140,-3,236,ATL,PNS
1311615,98,579,ATL,PHL
1311055,0,351,ATL,MCO
1311455,4,353,ATL,TPA
1311105,0,517,ATL,MIA
1311627,11,186,ATL,BNA
1311920,-2,194,ATL,TLH
1311031,71,288,ATL,MEM
1310828,0,527,ATL,ORD
1311457,12,279,ATL,SDF
1311225,3,353,ATL,TPA
1311550,27,384,ATL,MLB
1310811,6,1518,ATL,LAS
1311356,20,449,ATL,ORF
1311339,127,133,ATL,GSP
1311507,0,636,ATL,DFW
1310822,0,236,ATL,PNS
1311315,0,384,ATL,MLB
1310907,0,785,ATL,PVD
1311705,28,505,ATL,FLL
1311358,20,579,ATL,PHL
1311320,-5,475,ATL,DCA
1311100,-2,369,ATL,MSY
1311945,75,143,ATL,AVL
1310905,32,197,ATL,CLT
1311855,-4,1691,ATL,LAX
1311612,42,464,ATL,IAD
1312027,46,1859,ATL,SFO
1311735,72,1042,ATL,DEN
1311100,-3,1644,ATL,SAN
1311155,35,351,ATL,MCO
1311041,10,279,ATL,SDF
1311604,13,386,ATL,SRQ
1312153,14,602,ATL,MCI
1311600,29,375,ATL,IND
1311225,0,822,ATL,BOS
1311855,93,482,ATL,CLE
1311918,31,1114,ATL,ELP
1311343,63,234,ATL,JAX
1310906,10,386,ATL,SRQ
1311610,76,605,ATL,HOU
1311651,130,822,ATL,BOS
1312200,16,353,ATL,TPA
1312025,6,376,ATL,DAY
1310812,0,421,ATL,STL
1310857,1,636,ATL,DFW
1311620,59,208,ATL,ECP
1311355,10,788,ATL,MSP
1311212,0,501,ATL,BWI
1311900,85,505,ATL,FLL
1312028,50,1896,ATL,SEA
1311639,-2,376,ATL,DAY
1311220,129,475,ATL,DCA
1311505,35,1859,ATL,SFO
1310825,0,660,ATL,JFK
1310737,36,309,ATL,RDU
1312145,58,1691,ATL,LAX
1311740,2,388,ATL,CMH
1312003,5,1644,ATL,SAN
1311255,0,351,ATL,MCO
1311344,12,353,ATL,TPA
1311229,9,517,ATL,MIA
1311751,16,353,ATL,TPA
1310817,0,234,ATL,JAX
1311645,58,662,ATL,LGA
1310920,-3,318,ATL,DAB
1311730,18,579,ATL,PHL
1311342,113,208,ATL,ECP
1311207,83,418,ATL,RIC
1311735,291,602,ATL,MCI
1310906,0,208,ATL,ECP
1311820,39,475,ATL,DCA
1311205,37,660,ATL,JFK
1311910,30,133,ATL,GSP
1311915,2,599,ATL,IAH
1310725,-2,197,ATL,CLT
1311336,18,279,ATL,SDF
1311106,0,217,ATL,VPS
1311520,19,473,ATL,PBI
1310943,0,464,ATL,IAD
1311915,13,309,ATL,RDU
1311958,0,388,ATL,CMH
1312036,0,513,ATL,MDW
1312145,15,386,ATL,SRQ
1312145,11,599,ATL,IAH
1312045,10,133,ATL,GSP
1312035,42,556,ATL,GRR
1312201,2,217,ATL,VPS
1312045,14,166,ATL,CAE
1312140,8,648,ATL,EWR
1311335,-1,225,ATL,CHS
1311050,-1,1339,ATL,TUS
1310730,43,636,ATL,DFW
1311051,27,581,ATL,MKE
1312250,2,296,ATL,JAN
1312250,3,351,ATL,MCO
1311915,76,217,ATL,VPS
1311930,12,266,ATL,GSO
1311920,60,117,ATL,BHM
1311950,-1,369,ATL,MSY
1311915,0,288,ATL,MEM
1311815,1,225,ATL,CHS
1311855,41,1042,ATL,DEN
1311904,15,892,ATL,PWM
1311915,25,1339,ATL,TUS
1311031,0,208,ATL,ECP
1312201,24,309,ATL,RDU
1310825,0,1896,ATL,SEA
1311634,4,1379,ATL,PHX
1311621,35,288,ATL,MEM
1312054,-1,351,ATL,MCO
1312051,23,464,ATL,IAD
1312043,21,505,ATL,FLL
1311209,10,482,ATL,CLE
1311855,-1,197,ATL,CLT
1311933,60,375,ATL,IND
1311026,0,133,ATL,GSP
1310944,0,1818,ATL,SMF
1311527,52,236,ATL,PNS
1311045,16,1382,ATL,SLC
1311305,-1,505,ATL,FLL
1311759,83,266,ATL,GSO
1311205,19,197,ATL,CLT
1012008,45,648,ATL,EWR
1010904,-5,648,ATL,EWR
1011235,156,648,ATL,EWR
1011758,23,599,ATL,IAH
1010812,-11,599,ATL,IAH
1011155,-1,599,ATL,IAH
1011800,4,648,ATL,EWR
1011951,-3,389,ATL,MLU
1011454,-3,166,ATL,CAE
1011506,-2,615,ATL,MSN
1011455,-1,296,ATL,JAN
1011031,-5,133,ATL,GSP
1012145,-1,599,ATL,IAH
1011540,-5,503,ATL,FSM
1011454,-8,377,ATL,EWN
1012040,14,491,ATL,PIA
1011341,20,133,ATL,GSP
1012036,-3,304,ATL,EVV
1010810,29,288,ATL,MEM
1011030,-1,615,ATL,MSN
1011356,-6,586,ATL,TUL
1012030,-5,442,ATL,PHF
1011922,-6,287,ATL,FAY
1011500,107,714,ATL,OMA
1012205,-14,262,ATL,MOB
1011543,-3,209,ATL,GTR
1011605,7,388,ATL,CMH
1012034,-7,678,ATL,HPN
1011206,-5,346,ATL,OAJ
1011306,-5,538,ATL,MDT
1011345,-4,148,ATL,DHN
1011254,-3,479,ATL,SHV
1011511,-10,442,ATL,PHF
1011515,-3,186,ATL,BNA
1011059,-2,217,ATL,VPS
1011200,-2,328,ATL,ILM
1011605,-3,679,ATL,ICT
1011121,16,194,ATL,TLH
1011640,1,306,ATL,GPT
1012046,-3,346,ATL,OAJ
1011100,-6,287,ATL,FAY
1011356,-6,437,ATL,LFT
1011445,-10,390,ATL,BTR
1012030,-3,390,ATL,BTR
1012202,-4,261,ATL,GNV
1011610,-1,479,ATL,SHV
1011931,-5,148,ATL,DHN
1011500,31,125,ATL,AGS
1011435,-3,92,ATL,CHA
1011759,-1,266,ATL,GSO
1011229,-2,296,ATL,JAN
1011209,35,131,ATL,HSV
1011455,-2,266,ATL,GSO
1011510,8,492,ATL,SBN
1011305,-4,389,ATL,MLU
1011630,-3,482,ATL,CLE
1012120,14,620,ATL,AVP
1011906,-8,125,ATL,AGS
1011909,-6,390,ATL,BTR
1011431,14,678,ATL,HPN
1012045,-2,133,ATL,GSP
1011030,-1,310,ATL,ROA
1011231,4,678,ATL,HPN
1011629,-1,296,ATL,JAN
1012030,-3,275,ATL,MYR
1011557,0,261,ATL,GNV
1011926,0,435,ATL,AEX
1011900,0,561,ATL,EYW
1011300,33,275,ATL,MYR
1011053,3,586,ATL,TUL
1011027,-3,279,ATL,SDF
1010925,37,560,ATL,FNT
1011617,-3,264,ATL,LEX
1011010,-6,512,ATL,XNA
1011646,-5,275,ATL,MYR
1011519,-4,550,ATL,MLI
1011500,-1,194,ATL,TLH
1011135,-3,437,ATL,LFT
1011816,0,166,ATL,CAE
1011505,-2,217,ATL,VPS
1011510,-9,262,ATL,MOB
1012039,-2,92,ATL,CHA
1011144,-5,143,ATL,AVL
1011341,3,679,ATL,ICT
1011100,67,117,ATL,BHM
1011416,-3,489,ATL,SGF
1011402,2,464,ATL,IAD
1011351,8,627,ATL,DAL
1011955,4,835,ATL,BTV
1011912,-6,127,ATL,MGM
1011549,17,181,ATL,VLD
1011032,-3,127,ATL,MGM
1011950,-2,698,ATL,GRK
1012041,-4,328,ATL,ILM
1012034,-4,194,ATL,TLH
1011931,-4,166,ATL,CAE
1011605,-6,126,ATL,ABY
1012205,-5,479,ATL,SHV
1011943,-4,126,ATL,ABY
1011520,10,117,ATL,BHM
1012140,3,464,ATL,IAD
1011144,15,442,ATL,PHF
1012046,-2,627,ATL,DAL
1011200,-1,599,ATL,IAH
1012031,12,482,ATL,CLE
1011515,-6,197,ATL,TRI
1011530,-8,143,ATL,AVL
1011918,-6,463,ATL,BMI
1011025,-3,449,ATL,ORF
1011920,72,665,ATL,ATW
1010917,-3,264,ATL,LEX
1011053,-4,261,ATL,GNV
1011220,-3,316,ATL,CRW
1011832,-9,261,ATL,GNV
1010810,42,605,ATL,HOU
1011638,-3,166,ATL,CAE
1011259,-3,435,ATL,AEX
1011716,-3,197,ATL,TRI
1011540,-2,463,ATL,BMI
1011212,-1,132,ATL,TYS
1011621,-3,72,ATL,CSG
1011516,-5,603,ATL,CID
1011921,2,489,ATL,SGF
1011451,25,397,ATL,CHO
1010906,-5,442,ATL,PHF
1011758,-5,390,ATL,BTR
1011208,-4,197,ATL,TRI
1011209,-4,304,ATL,EVV
1011500,-5,207,ATL,BQK
1011510,-7,310,ATL,ROA
1011030,131,125,ATL,AGS
1011931,-7,197,ATL,TRI
1011400,-5,131,ATL,HSV
1011001,-6,166,ATL,CAE
1011051,-3,306,ATL,GPT
1010935,-3,599,ATL,IAH
1011902,-2,829,ATL,FSD
1012039,-4,602,ATL,ABE
1011910,-3,479,ATL,SHV
1011622,-5,287,ATL,FAY
1011455,-7,279,ATL,SDF
1011051,4,262,ATL,MOB
1011906,-2,615,ATL,MSN
1011649,-1,437,ATL,LFT
1011500,2,127,ATL,MGM
1010630,-1,788,ATL,MSP
1010940,-1,464,ATL,IAD
1011921,-4,464,ATL,IAD
1011424,36,482,ATL,CLE
1022009,0,648,ATL,EWR
1020600,0,599,ATL,IAH
1021758,138,599,ATL,IAH
1020904,0,648,ATL,EWR
1021251,0,648,ATL,EWR
1021524,0,648,ATL,EWR
1021215,40,599,ATL,IAH
1020530,8,648,ATL,EWR
1021104,12,599,ATL,IAH
1020710,-1,648,ATL,EWR
1021809,13,482,ATL,CLE
1021800,0,648,ATL,EWR
1020812,1,599,ATL,IAH
1021951,-6,389,ATL,MLU
1021057,-4,275,ATL,MYR
1021454,8,166,ATL,CAE
1021000,12,741,ATL,ALB
1021214,28,262,ATL,MOB
1021506,5,615,ATL,MSN
1021634,-2,217,ATL,VPS
1021455,3,296,ATL,JAN
1021031,-5,133,ATL,GSP
1022145,21,599,ATL,IAH
1021625,106,186,ATL,BNA
1021535,-2,503,ATL,FSM
1021005,29,503,ATL,FSM
1021454,3,377,ATL,EWN
1022040,48,491,ATL,PIA
1021636,100,133,ATL,GSP
1022255,0,92,ATL,CHA
1021619,33,512,ATL,XNA
1021614,1,491,ATL,PIA
1022144,151,390,ATL,BTR
1020905,62,328,ATL,ILM
1020810,-2,288,ATL,MEM
1020920,81,615,ATL,MSN
1021356,4,586,ATL,TUL
1021259,54,166,ATL,CAE
1021655,2,442,ATL,PHF
1021616,98,376,ATL,DAY
1022146,2,166,ATL,CAE
1021922,-3,287,ATL,FAY
1021005,-2,492,ATL,SBN
1021446,12,328,ATL,ILM
1020943,147,678,ATL,HPN
1022205,-1,262,ATL,MOB
1021543,13,209,ATL,GTR
1021535,-1,194,ATL,TLH
1022048,47,503,ATL,FSM
1022034,0,678,ATL,HPN
1021605,29,599,ATL,IAH
1021025,-6,207,ATL,BQK
1021105,-5,264,ATL,LEX
1021206,56,346,ATL,OAJ
1020826,-2,262,ATL,MOB
1021345,39,148,ATL,DHN
1021254,-6,479,ATL,SHV
1020926,4,690,ATL,SYR
1021511,-5,442,ATL,PHF
1021515,118,186,ATL,BNA
1021155,3,489,ATL,SGF
1021154,13,125,ATL,AGS
1021206,0,388,ATL,CMH
1021118,-1,217,ATL,VPS
1021725,50,143,ATL,AVL
1020934,-2,491,ATL,PIA
1020930,97,181,ATL,VLD
1021931,-2,72,ATL,CSG
1021200,16,328,ATL,ILM
1021605,26,679,ATL,ICT
1021121,-4,194,ATL,TLH
1021640,26,306,ATL,GPT
1022046,-2,346,ATL,OAJ
1022041,-7,181,ATL,VLD
1021912,34,397,ATL,CHO
1021340,-5,287,ATL,FAY
1021258,77,194,ATL,TLH
1020726,-3,599,ATL,IAH
1022050,-4,264,ATL,LEX
1021100,-3,287,ATL,FAY
1021231,1,261,ATL,GNV
1021636,6,489,ATL,SGF
1021606,21,148,ATL,DHN
1021150,16,390,ATL,BTR
1021356,3,437,ATL,LFT
1021445,-1,390,ATL,BTR
1020831,82,261,ATL,GNV
1022030,66,390,ATL,BTR
1021001,64,463,ATL,BMI
1020821,-5,586,ATL,TUL
1020856,23,714,ATL,OMA
1021041,-1,389,ATL,MLU
1022202,48,261,ATL,GNV
1021705,-1,479,ATL,SHV
1021720,32,599,ATL,IAH
1021205,20,266,ATL,GSO
1021931,33,148,ATL,DHN
1021924,-3,209,ATL,GTR
1021500,143,125,ATL,AGS
1021759,35,266,ATL,GSO
1021835,0,678,ATL,HPN
1021229,1,296,ATL,JAN
1021209,12,131,ATL,HSV
1021921,-1,92,ATL,CHA
1020731,5,388,ATL,CMH
1021615,-5,538,ATL,MDT
1021310,16,217,ATL,VPS
1021725,122,125,ATL,AGS
1021028,63,148,ATL,DHN
1021537,52,449,ATL,ORF
1021455,32,266,ATL,GSO
1021510,0,492,ATL,SBN
1021305,-2,389,ATL,MLU
1021630,-3,482,ATL,CLE
1021035,15,377,ATL,EWN
1020730,-2,197,ATL,CLT
1022120,0,620,ATL,AVP
1021906,-1,125,ATL,AGS
1021041,4,605,ATL,HOU
1021909,171,390,ATL,BTR
1021431,-2,678,ATL,HPN
1022045,2,133,ATL,GSP
1020906,-5,310,ATL,ROA
1021231,15,678,ATL,HPN
1021010,-3,266,ATL,GSO
1022030,-1,275,ATL,MYR
1021259,2,275,ATL,MYR
1022047,0,538,ATL,MDT
1021557,16,261,ATL,GNV
1020934,3,627,ATL,DAL
1021600,103,435,ATL,AEX
1021926,96,435,ATL,AEX
1020815,-4,479,ATL,SHV
1021900,73,561,ATL,EYW
1020826,-6,287,ATL,FAY
1021053,98,586,ATL,TUL
1021020,67,698,ATL,GRK
1021614,69,527,ATL,ORD
1021027,-2,279,ATL,SDF
1020845,0,197,ATL,TRI
1021053,-1,603,ATL,CID
1021000,-1,435,ATL,AEX
1020925,-6,560,ATL,FNT
1021617,15,264,ATL,LEX
1020930,5,194,ATL,TLH
1020930,30,390,ATL,BTR
1021646,-4,275,ATL,MYR
1021026,106,72,ATL,CSG
1021519,38,550,ATL,MLI
1020810,-4,296,ATL,JAN
1020954,-2,550,ATL,MLI
1020820,0,527,ATL,ORD
1021725,-8,194,ATL,TLH
1021351,104,442,ATL,PHF
1021135,-4,437,ATL,LFT
1021816,-4,166,ATL,CAE
1021729,84,262,ATL,MOB
1022039,-3,92,ATL,CHA
1021512,95,225,ATL,CHS
1021341,79,679,ATL,ICT
1021100,16,117,ATL,BHM
1021026,-2,397,ATL,CHO
1020821,-4,489,ATL,SGF
1020906,4,127,ATL,MGM
1020905,-4,437,ATL,LFT
1020940,-5,527,ATL,ORD
1022252,-1,296,ATL,JAN
1021416,-4,489,ATL,SGF
1022146,-2,287,ATL,FAY
1022251,26,133,ATL,GSP
1020816,-2,132,ATL,TYS
1021402,14,464,ATL,IAD
1021915,-3,479,ATL,SHV
1021351,0,627,ATL,DAL
1021138,-3,186,ATL,SAV
1021955,-6,835,ATL,BTV
1021500,48,646,ATL,DSM
1021640,-1,304,ATL,EVV
1021912,-2,127,ATL,MGM
1022159,-1,143,ATL,AVL
1021549,132,181,ATL,VLD
1021206,160,310,ATL,ROA
1021950,64,698,ATL,GRK
1022041,93,328,ATL,ILM
1022034,-3,194,ATL,TLH
1021507,135,346,ATL,OAJ
1022056,1,127,ATL,MGM
1020833,7,186,ATL,SAV
1021454,0,556,ATL,GRR
1020910,-2,679,ATL,ICT
1020810,-3,306,ATL,GPT
1021450,8,665,ATL,ATW
1021610,43,627,ATL,DAL
1021400,-5,194,ATL,TLH
1021931,170,166,ATL,CAE
1021027,115,126,ATL,ABY
1021605,-2,126,ATL,ABY
1022205,3,479,ATL,SHV
1021510,10,262,ATL,MOB
1020939,39,186,ATL,SAV
1021943,33,126,ATL,ABY
1020938,-1,346,ATL,OAJ
1022140,98,464,ATL,IAD
1021144,-5,442,ATL,PHF
1020828,-3,117,ATL,BHM
1022046,5,627,ATL,DAL
1021005,39,209,ATL,GTR
1021212,56,599,ATL,IAH
1022159,-6,131,ATL,HSV
1022031,49,482,ATL,CLE
1021515,32,197,ATL,TRI
1021342,-3,125,ATL,AGS
1020851,2,133,ATL,GSP
1022250,-2,125,ATL,AGS
1021530,6,143,ATL,AVL
1021918,97,463,ATL,BMI
1020825,-3,131,ATL,HSV
1021920,72,665,ATL,ATW
1020917,-2,264,ATL,LEX
1021053,7,261,ATL,GNV
1020816,-4,217,ATL,VPS
1021621,-2,266,ATL,GSO
1021220,-2,316,ATL,CRW
1021832,123,261,ATL,GNV
1021016,-7,602,ATL,ABE
1021638,80,166,ATL,CAE
1021259,47,435,ATL,AEX
1022255,-3,217,ATL,VPS
1021713,-2,197,ATL,TRI
1021540,31,463,ATL,BMI
1021212,79,132,ATL,TYS
